nodeName	altName	nodeAttr[nodesPresent, ]
GPRASP2	GPRASP2	brown
TBC1D30	TBC1D30	brown
ATCAY	ATCAY	brown
FLRT2	FLRT2	brown
RP13-996F3.5	RP13-996F3.5	brown
EXO1	EXO1	brown
FAM102B	FAM102B	brown
ANXA6	ANXA6	brown
CAPN14	CAPN14	brown
LRRC4	LRRC4	brown
AGMAT	AGMAT	brown
MAGEE1	MAGEE1	brown
KCNJ12	KCNJ12	brown
TENM3	TENM3	brown
TOX	TOX	brown
PRICKLE1	PRICKLE1	brown
FBXW7	FBXW7	brown
RASGRF2	RASGRF2	brown
SNTG1	SNTG1	brown
KLHL29	KLHL29	brown
SERPINF1	SERPINF1	brown
ETV1	ETV1	brown
CALM3	CALM3	brown
PLCH1	PLCH1	brown
C17orf107	C17orf107	brown
CDK5R1	CDK5R1	brown
FAM135B	FAM135B	brown
INPP5F	INPP5F	brown
KIAA1217	KIAA1217	brown
CYP3A7	CYP3A7	brown
FAM162B	FAM162B	brown
LONRF2	LONRF2	brown
ARHGAP44	ARHGAP44	brown
LHX6	LHX6	brown
CDCA5	CDCA5	brown
KCNA6	KCNA6	brown
EMB	EMB	brown
NPTXR	NPTXR	brown
SLC8A3	SLC8A3	brown
CDK1	CDK1	brown
TNFRSF11A	TNFRSF11A	brown
MYH10	MYH10	brown
CAMKK2	CAMKK2	brown
PLAGL1	PLAGL1	brown
NRCAM	NRCAM	brown
BICC1	BICC1	brown
MYO5B	MYO5B	brown
TMEM52B	TMEM52B	brown
ACSL6	ACSL6	brown
SNRPN	SNRPN	brown
RASGRF1	RASGRF1	brown
DCX	DCX	brown
MYO16	MYO16	brown
R3HDM1	R3HDM1	brown
TRIM37	TRIM37	brown
MUM1L1	MUM1L1	brown
SYNGR1	SYNGR1	brown
HSPA4L	HSPA4L	brown
SYS1-DBNDD2	SYS1-DBNDD2	brown
CNTNAP2	CNTNAP2	brown
PID1	PID1	brown
LMO7	LMO7	brown
GAS2L3	GAS2L3	brown
GLUD2	GLUD2	brown
KIF3C	KIF3C	brown
SYNJ1	SYNJ1	brown
CX3CL1	CX3CL1	brown
PFKP	PFKP	brown
ZDHHC22	ZDHHC22	brown
CNIH3	CNIH3	brown
MAPK13	MAPK13	brown
PLCB4	PLCB4	brown
TUBA1B	TUBA1B	brown
SEZ6L2	SEZ6L2	brown
GOT1	GOT1	brown
AMIGO1	AMIGO1	brown
TOX3	TOX3	brown
AUNIP	AUNIP	brown
STAMBPL1	STAMBPL1	brown
ATL1	ATL1	brown
LARGE	LARGE	brown
SLC8A1	SLC8A1	brown
DBC1	DBC1	brown
LSM11	LSM11	brown
TNFAIP8L3	TNFAIP8L3	brown
SLC2A3	SLC2A3	brown
CES5A	CES5A	brown
LANCL3	LANCL3	brown
ARHGEF9	ARHGEF9	brown
TMEM38A	TMEM38A	brown
ARHGAP26	ARHGAP26	brown
TPX2	TPX2	brown
PABPC1L2A	PABPC1L2A	brown
CHAF1B	CHAF1B	brown
GFOD1	GFOD1	brown
CECR6	CECR6	brown
INPP4A	INPP4A	brown
MTMR7	MTMR7	brown
ARHGEF28	ARHGEF28	brown
NEDD4L	NEDD4L	brown
TRIM36	TRIM36	brown
ARHGEF3	ARHGEF3	brown
DLG3	DLG3	brown
SATB2	SATB2	brown
SEPT3	SEPT3	brown
