nodeName	altName	nodeAttr[nodesPresent, ]
MOAP1	MOAP1	blue
SCGB3A1	SCGB3A1	blue
C8orf4	C8orf4	blue
MAN1A1	MAN1A1	blue
PLCL2	PLCL2	blue
AP003068.23	AP003068.23	blue
GYPE	GYPE	blue
NUDT10	NUDT10	blue
MICU3	MICU3	blue
VWC2	VWC2	blue
DPP10	DPP10	blue
DCT	DCT	blue
EPB41L4B	EPB41L4B	blue
ATP6V1A	ATP6V1A	blue
TCEAL6	TCEAL6	blue
GUCY1B3	GUCY1B3	blue
RSAD2	RSAD2	blue
CD200R1	CD200R1	blue
PTPRN2	PTPRN2	blue
CCSER1	CCSER1	blue
DGKI	DGKI	blue
ANKRD36C	ANKRD36C	blue
SLC16A10	SLC16A10	blue
ZNF697	ZNF697	blue
NEGR1	NEGR1	blue
DYNC1I1	DYNC1I1	blue
GRIK1	GRIK1	blue
B3GALNT1	B3GALNT1	blue
FGF14	FGF14	blue
CCDC141	CCDC141	blue
YWHAH	YWHAH	blue
LRRN3	LRRN3	blue
BCL11A	BCL11A	blue
MAP9	MAP9	blue
TPH1	TPH1	blue
GPRASP1	GPRASP1	blue
NLRP9	NLRP9	blue
SLC39A10	SLC39A10	blue
LGI2	LGI2	blue
EPDR1	EPDR1	blue
B3GALT2	B3GALT2	blue
SLITRK3	SLITRK3	blue
STRIP2	STRIP2	blue
FAM3C	FAM3C	blue
KCNK2	KCNK2	blue
SORBS2	SORBS2	blue
C1orf94	C1orf94	blue
NRXN3	NRXN3	blue
MLK4	MLK4	blue
C3orf67	C3orf67	blue
CBLN1	CBLN1	blue
GPRASP2	GPRASP2	blue
ELOVL4	ELOVL4	blue
LYZL4	LYZL4	blue
CASC1	CASC1	blue
PRKAR2B	PRKAR2B	blue
LPA	LPA	blue
TRPC3	TRPC3	blue
FLRT2	FLRT2	blue
CD163L1	CD163L1	blue
ZNF441	ZNF441	blue
STK31	STK31	blue
RFK	RFK	blue
RP13-996F3.5	RP13-996F3.5	blue
CHRNA1	CHRNA1	blue
EXO1	EXO1	blue
