"Cluster","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"blue","GO:0034446","substrate adhesion-dependent cell spreading","12/758","29/4119",0.413793103448276,2.2485670093713,3.20400155465145,0.00332112400376986,0.0216562350132616,0.0161603849240043,"AXL/CASS4/FBLN1/FLNA/FN1/FZD7/GBP1/ITGA8/LAMA5/MERTK/RREB1/S100A10",12
"blue","GO:0045682","regulation of epidermis development","12/758","29/4119",0.413793103448276,2.2485670093713,3.20400155465145,0.00332112400376986,0.0216562350132616,0.0161603849240043,"ALOX15B/BMP4/CD109/FGF2/FOXC1/HES1/MAFF/MSX2/PRKCH/SFRP4/ZFP36/ZFP36L1",12
"blue","GO:1900182","positive regulation of protein localization to nucleus","12/758","29/4119",0.413793103448276,2.2485670093713,3.20400155465145,0.00332112400376986,0.0216562350132616,0.0161603849240043,"BAG3/BMP4/CARD10/DTX3L/EDN1/FLNA/HYAL2/PARP9/TGFB2/WWTR1/YAP1/ZIC1",12
"blue","GO:0001932","regulation of protein phosphorylation","37/758","131/4119",0.282442748091603,1.53480432637113,2.95390485500941,0.00334279843966336,0.0217565186581479,0.0162352189060863,"ANGPT1/ARHGEF5/BMP4/CARD10/CASS4/CDKN1A/CHI3L1/DDR2/DUSP1/EGFR/ERBB2/FAM20A/FBLN1/FGF2/FGR/FLT1/FLT4/FN1/GADD45A/GPRC5A/HES1/IGFBP3/IL15/IL6/KDR/LATS2/LTF/LYN/PARD3/PARP9/PDGFRB/PIM1/PLAUR/TBX1/TNFRSF10A/TNFRSF10B/VEGFA",37
"blue","GO:0048872","homeostasis of number of cells","31/758","105/4119",0.295238095238095,1.60433471541651,2.97870178568547,0.00336761842927571,0.021842818943735,0.0162996181810888,"ANXA1/ARHGEF5/AXL/BCL6/BMP4/COL14A1/DIAPH3/EMCN/EPAS1/FAS/FOSL2/FSTL1/GATA2/HBB/IL6/KLF2/LYN/MERTK/MYCT1/NFKBIZ/NOD2/NOS3/P2RY14/SLC7A11/TGFB2/TGFBR3/TNFAIP3/TRAF3IP2/VEGFA/ZFP36/ZFP36L1",31
"blue","GO:0002292","T cell differentiation involved in immune response","15/758","40/4119",0.375,2.03776385224274,3.1318085098206,0.00337501889929238,0.021842818943735,0.0162996181810888,"ANXA1/BCL3/BCL6/CLEC4E/FGL2/IL18R1/IL4R/IL6/IL6R/JUNB/LEF1/NFKBIZ/PCK1/PTGER4/SOCS3",15
"blue","GO:0007259","cell surface receptor signaling pathway via JAK-STAT","15/758","40/4119",0.375,2.03776385224274,3.1318085098206,0.00337501889929238,0.021842818943735,0.0162996181810888,"BCL3/CAV1/CCL2/CISH/CYP1B1/GADD45A/HES1/IL15/IL15RA/IL6/IL6R/PARP9/SOCS1/SOCS3/TNFRSF1A",15
"blue","GO:0003002","regionalization","39/758","140/4119",0.278571428571429,1.51376743309461,2.93688632828944,0.00342830360861259,0.0221462005072245,0.0165260085412707,"ACVRL1/ALX4/BMP4/BMPR1B/BTG2/DLL4/EDN1/EMX2/ENG/FGF2/FOLR1/FOXC1/FOXC2/FOXF1/GLI2/HES1/HEYL/HHEX/LAMA5/LEF1/LFNG/MDFI/MEOX2/MSX1/MSX2/NOTCH2/NR2F2/SEMA3F/SIX1/SIX3/SMAD6/SOX17/SOX18/TBX1/TBX18/TBX2/TBX3/TGFBR2/TGIF1",39
"blue","GO:0030522","intracellular receptor signaling pathway","33/758","114/4119",0.289473684210526,1.57301069295931,2.94616733188573,0.00357415468674831,0.0229647599538319,0.0171368365883553,"AKR1C3/ALOX15B/CASP4/DDX60/GBP2/GBP5/GHRHR/GSDMD/HEYL/HNF4G/IFI16/IRF7/KANK2/KLF2/LATS2/MYD88/NEDD4/NFKBIA/NOD2/NR2E1/NR2F2/OAS3/PDE3A/PGR/PIM1/SNAI2/SP100/TBX1/TGIF1/TLR4/TNFAIP3/TWIST1/ZNF366",33
"blue","GO:0001656","metanephros development","16/758","44/4119",0.363636363636364,1.97601343247781,3.09073552633025,0.00358159884696626,0.0229647599538319,0.0171368365883553,"BMP4/CD34/EYA1/FOXC2/HES1/ID3/ITGA8/LAMB2/MYC/PDGFRB/RDH10/SIX1/SIX4/SOX17/WWTR1/YAP1",16
"blue","GO:0001952","regulation of cell-matrix adhesion","16/758","44/4119",0.363636363636364,1.97601343247781,3.09073552633025,0.00358159884696626,0.0229647599538319,0.0171368365883553,"ACER2/ACVRL1/BCL6/EMP2/FAM107A/JAG1/KDR/LEF1/MMP14/PLAU/RHOD/RRAS/S100A10/SERPINE1/THBS1/VEGFA",16
"blue","GO:0048661","positive regulation of smooth muscle cell proliferation","16/758","44/4119",0.363636363636364,1.97601343247781,3.09073552633025,0.00358159884696626,0.0229647599538319,0.0171368365883553,"ADAMTS1/BMP4/DDR2/EDN1/FGF2/GJA1/IL6/IL6R/MMP2/MYD88/NOTCH3/PDGFRB/RBPMS2/S1PR1/THBS1/TLR4",16
"blue","GO:0001709","cell fate determination","9/758","19/4119",0.473684210526316,2.57401749756978,3.26541170922067,0.00364704492990581,0.0231694619076369,0.0172895899347315,"BMP4/GATA2/HES1/JAG1/KLF4/NOTCH2/SOX17/TBX2/TNXB",9
"blue","GO:0034340","response to type I interferon","9/758","19/4119",0.473684210526316,2.57401749756978,3.26541170922067,0.00364704492990581,0.0231694619076369,0.0172895899347315,"CH25H/IFITM1/IFITM2/IFITM3/IRF7/MYD88/OAS2/OAS3/SP100",9
"blue","GO:0042092","type 2 immune response","9/758","19/4119",0.473684210526316,2.57401749756978,3.26541170922067,0.00364704492990581,0.0231694619076369,0.0172895899347315,"ANXA1/BCL3/BCL6/BCL6B/IL33/IL4R/IL6/NOD2/TRAF3IP2",9
"blue","GO:0060563","neuroepithelial cell differentiation","9/758","19/4119",0.473684210526316,2.57401749756978,3.26541170922067,0.00364704492990581,0.0231694619076369,0.0172895899347315,"BMP4/CEBPB/FGF2/GATA2/HES1/JAG1/LEF1/MSX1/SERPINE1",9
"blue","GO:0070269","pyroptotic inflammatory response","9/758","19/4119",0.473684210526316,2.57401749756978,3.26541170922067,0.00364704492990581,0.0231694619076369,0.0172895899347315,"CASP1/CASP4/CASP7/GBP1/GBP2/GBP3/GBP5/GSDMD/TRIM21",9
"blue","GO:0051384","response to glucocorticoid","17/758","48/4119",0.354166666666667,1.92455474934037,3.05947014130187,0.00372773317415238,0.0235521861972041,0.0175751876776163,"ANXA1/BMP6/CFLAR/DUSP1/EDN1/FAM107A/FOS/FOSL2/GHRHR/IGFBP7/IL6/MT-ND3/PCK1/STC1/TBX2/ZFP36/ZFP36L1",17
"blue","GO:0062207","regulation of pattern recognition receptor signaling pathway","17/758","48/4119",0.354166666666667,1.92455474934037,3.05947014130187,0.00372773317415238,0.0235521861972041,0.0175751876776163,"CAV1/DDX60/GBP2/GBP5/IFI16/IFI35/IRAK3/IRF1/IRF7/LATS2/LTF/LYN/MYD88/S100A8/S100A9/TLR4/TNFAIP3",17
"blue","GO:0097696","cell surface receptor signaling pathway via STAT","17/758","48/4119",0.354166666666667,1.92455474934037,3.05947014130187,0.00372773317415238,0.0235521861972041,0.0175751876776163,"BCL3/CAV1/CCL2/CISH/CRLF1/CYP1B1/GADD45A/HES1/IL15/IL15RA/IL6/IL6R/LEPR/PARP9/SOCS1/SOCS3/TNFRSF1A",17
"blue","GO:0061844","antimicrobial humoral immune response mediated by antimicrobial peptide","13/758","33/4119",0.393939393939394,2.14068121851763,3.12403288921139,0.00379235217449191,0.0239167319617592,0.0178472201834521,"ADM/ANG/CCL2/CCL4/CXCL1/CXCL10/CXCL2/CXCL3/CXCL5/LGALS3/LTF/RNASE3/S100A9",13
"blue","GO:0061326","renal tubule development","18/758","52/4119",0.346153846153846,1.88101278668561,3.03591994245358,0.00382134838900671,0.024055701334075,0.0179509223527302,"BMP4/COL4A1/EYA1/FGF2/HES1/HEYL/HS3ST3B1/JAG1/LAMA5/MYC/NOTCH2/NPNT/SIX1/SIX4/VEGFA/WNT6/WWTR1/YAP1",18
"blue","GO:0006959","humoral immune response","28/758","93/4119",0.301075268817204,1.63605413226658,2.94606405425318,0.00383644650473593,0.0241068347643043,0.0179890793045034,"ADM/ANG/BCL3/C1R/C1RL/C1S/C7/CCL2/CCL4/CFB/CFH/CFI/CXCL1/CXCL10/CXCL2/CXCL3/CXCL5/HLA-DQB1/HLA-E/IL6/LGALS3/LTF/NOTCH2/RNASE3/S100A9/SERPING1/SLPI/TRAF3IP2",28
"blue","GO:0009612","response to mechanical stimulus","31/758","106/4119",0.292452830188679,1.5891994822522,2.91826164384147,0.00394728345936629,0.0247582788304354,0.018475201978121,"ANGPT2/ATP1A2/BAG3/BMP6/BTG2/CASP1/CHI3L1/CNN2/COL1A1/CXCL10/DDR2/EDN1/F11R/FAS/FGF2/FOS/GADD45A/IRF1/LTBR/MMP14/MMP2/MYC/MYD88/NFKBIA/PTGER4/SLC1A3/THBS1/TLR4/TNFRSF10A/TNFRSF10B/TNFRSF1A",31
"blue","GO:0070830","bicellular tight junction assembly","11/758","26/4119",0.423076923076923,2.2990156281713,3.15517676718601,0.00398326479981275,0.0248936042462077,0.0185761849424979,"ACVRL1/CDH5/CLDN10/CLDN5/EPHA2/ESAM/F11R/PARD3/PRKCH/RAB13/SNAI2",11
"blue","GO:0120192","tight junction assembly","11/758","26/4119",0.423076923076923,2.2990156281713,3.15517676718601,0.00398326479981275,0.0248936042462077,0.0185761849424979,"ACVRL1/CDH5/CLDN10/CLDN5/EPHA2/ESAM/F11R/PARD3/PRKCH/RAB13/SNAI2",11
"blue","GO:0030511","positive regulation of transforming growth factor beta receptor signaling pathway","8/758","16/4119",0.5,2.71701846965699,3.26759119696012,0.00403898401301991,0.0249263013374943,0.0186005842704864,"ITGA8/LRG1/MYOCD/NPNT/SLC2A10/TGFB1I1/TGFBR3/THBS1",8
"blue","GO:0031570","DNA integrity checkpoint signaling","8/758","16/4119",0.5,2.71701846965699,3.26759119696012,0.00403898401301991,0.0249263013374943,0.0186005842704864,"CDC45/CDK2/CDKN1A/DTX3L/IER3/LYN/MUC1/PARP9",8
"blue","GO:0035115","embryonic forelimb morphogenesis","8/758","16/4119",0.5,2.71701846965699,3.26759119696012,0.00403898401301991,0.0249263013374943,0.0186005842704864,"ALX4/CRABP2/MSX1/MSX2/RDH10/TBX3/TFAP2A/TWIST1",8
"blue","GO:0048333","mesodermal cell differentiation","8/758","16/4119",0.5,2.71701846965699,3.26759119696012,0.00403898401301991,0.0249263013374943,0.0186005842704864,"BMP4/EYA1/EYA2/FOXC2/FOXF1/GJA1/ITGA8/KLF4",8
"blue","GO:0072010","glomerular epithelium development","8/758","16/4119",0.5,2.71701846965699,3.26759119696012,0.00403898401301991,0.0249263013374943,0.0186005842704864,"CD34/EDN1/EDNRA/FOXC1/FOXC2/JAG1/LAMB2/NOTCH2",8
"blue","GO:0090330","regulation of platelet aggregation","8/758","16/4119",0.5,2.71701846965699,3.26759119696012,0.00403898401301991,0.0249263013374943,0.0186005842704864,"C1QTNF1/EMILIN1/EMILIN2/F11R/IL6/IL6R/LYN/MMRN1",8
"blue","GO:1903846","positive regulation of cellular response to transforming growth factor beta stimulus","8/758","16/4119",0.5,2.71701846965699,3.26759119696012,0.00403898401301991,0.0249263013374943,0.0186005842704864,"ITGA8/LRG1/MYOCD/NPNT/SLC2A10/TGFB1I1/TGFBR3/THBS1",8
"blue","GO:0003228","atrial cardiac muscle tissue development","6/758","10/4119",0.6,3.26042216358839,3.39832573241568,0.00407533868060457,0.0249280893454326,0.0186019185234862,"BMP4/EDNRA/ENG/GJB6/TBX18/TBX3",6
"blue","GO:0051101","regulation of DNA binding","6/758","10/4119",0.6,3.26042216358839,3.39832573241568,0.00407533868060457,0.0249280893454326,0.0186019185234862,"BCL3/FOXC1/HES1/IFI16/LEF1/PLAUR",6
"blue","GO:0061484","hematopoietic stem cell homeostasis","6/758","10/4119",0.6,3.26042216358839,3.39832573241568,0.00407533868060457,0.0249280893454326,0.0186019185234862,"ARHGEF5/EMCN/FSTL1/GATA2/MYCT1/P2RY14",6
"blue","GO:0070266","necroptotic process","6/758","10/4119",0.6,3.26042216358839,3.39832573241568,0.00407533868060457,0.0249280893454326,0.0186019185234862,"CAV1/CFLAR/FAS/MLKL/PYGL/YBX3",6
"blue","GO:0140467","integrated stress response signaling","6/758","10/4119",0.6,3.26042216358839,3.39832573241568,0.00407533868060457,0.0249280893454326,0.0186019185234862,"BATF2/CEBPB/CEBPD/FOS/FOSL1/JUNB",6
"blue","GO:0030111","regulation of Wnt signaling pathway","30/758","102/4119",0.294117647058824,1.59824615862176,2.90517706128733,0.00414029658740011,0.0252806802227116,0.0188650300151204,"CAV1/COL1A1/EGFR/FGF2/FOLR1/FOXL1/FZD7/GPC5/HHEX/HIC1/IGFBP4/LATS2/LEF1/LGR6/MDFI/NFATC4/NXN/PBXIP1/PLEKHA4/RNF43/SFRP4/SHISA3/SIX3/SNAI2/SOX17/TBX18/TNFAIP3/TSKU/WWTR1/YAP1",30
"blue","GO:0014812","muscle cell migration","14/758","37/4119",0.378378378378378,2.05612208514583,3.06423454299912,0.00416181770597977,0.0253672698269243,0.0189296451863927,"ADAMTS1/ANXA1/BMP4/DDR2/IGFBP3/MYOCD/PDGFRB/PLAT/PLAU/S100A11/SERPINE1/SIX1/SIX4/TLR4",14
"blue","GO:0034143","regulation of toll-like receptor 4 signaling pathway","7/758","13/4119",0.538461538461538,2.92601989039984,3.3026799446282,0.00425330873585596,0.025801991739097,0.0192540447614485,"CAV1/IFI35/LTF/LYN/MYD88/TLR4/TNFAIP3",7
"blue","GO:0034505","tooth mineralization","7/758","13/4119",0.538461538461538,2.92601989039984,3.3026799446282,0.00425330873585596,0.025801991739097,0.0192540447614485,"ASPN/COL1A1/FAM20A/MSX2/TBX1/TFAP2A/WNT6",7
"blue","GO:0042110","T cell activation","59/758","233/4119",0.253218884120172,1.37600077004088,2.80581359034846,0.00425553683196912,0.025801991739097,0.0192540447614485,"ANXA1/BCL3/BCL6/BMP4/BTN2A2/CAV1/CCL2/CD151/CD209/CEBPB/CLEC2B/CLEC4E/DLL4/ERBB2/FGL1/FGL2/FOSL2/FZD7/GLI2/GPNMB/HES1/HLA-DQB1/HLA-E/ICAM1/IGF2/IL15/IL18R1/IL2RG/IL4R/IL6/IL6R/IRF1/JUNB/LAG3/LEF1/LEPR/LFNG/LGALS3/LRRC32/LYN/MAP3K8/MICA/MICB/MYC/NEDD4/NFKBIZ/NOD2/PCK1/PLA2G5/PNP/PTGER4/RUNX3/SOCS1/SOCS3/TGFBR2/TLR4/TRAF3IP2/VCAM1/ZFP36L1",59
"blue","GO:0030595","leukocyte chemotaxis","29/758","98/4119",0.295918367346939,1.60803133918475,2.89278051355977,0.00433639036891751,0.0262461735813991,0.0195855035558077,"ANO6/ANXA1/ARHGEF5/CCL2/CCL4/CH25H/CXCL10/CXCL3/CXCL5/DUSP1/EDN1/FLT1/IL6/IL6R/ITGA1/LGALS3/LYN/MMP2/PERP/PGF/S100A14/S100A8/S100A9/S1PR1/SERPINE1/TGFB2/THBS1/VEGFA/VEGFC",29
"blue","GO:1902105","regulation of leukocyte differentiation","37/758","133/4119",0.278195488721804,1.51172456206479,2.84863597104864,0.0044189907548376,0.0266993567285293,0.0199236793326318,"ANXA1/AXL/BCL6/BMP4/BTN2A2/CEBPB/ERBB2/FES/FGL2/FOS/GATA2/GLI2/HLA-B/IL15/IL15RA/IL2RG/IL4R/IRF1/IRF7/JUNB/LAG3/LEF1/LTF/LYN/MMP14/MYC/NFKBIZ/NOTCH2/PCK1/PNP/RUNX3/SOCS1/TGFBR2/TLR4/TMEM176A/TNFRSF11B/ZFP36L1",37
"blue","GO:2000106","regulation of leukocyte apoptotic process","15/758","41/4119",0.365853658536585,1.98806229487097,3.0192297488441,0.00443785924656102,0.0267665646703576,0.0199738314578387,"ANXA1/AXL/BCL3/BCL6/BMP4/GIMAP8/IRF7/LGALS3/LYN/MERTK/MYC/NOD2/PERP/SLC7A11/TGFB2",15
"blue","GO:0030225","macrophage differentiation","12/758","30/4119",0.4,2.17361477572559,3.06352309296948,0.00462704005629009,0.0276928253049328,0.0206650286297166,"BMP4/CFLAR/DIAPH3/FOSL2/GATA2/IL15/IL1RL1/IL33/MYD88/SOCS1/TLR4/VEGFA",12
"blue","GO:0060415","muscle tissue morphogenesis","12/758","30/4119",0.4,2.17361477572559,3.06352309296948,0.00462704005629009,0.0276928253049328,0.0206650286297166,"COL3A1/DLL4/DSP/EDNRA/ENG/FOXC1/FOXC2/FZD2/S1PR1/TBX1/TGFB2/TGFBR3",12
"blue","GO:0014033","neural crest cell differentiation","16/758","45/4119",0.355555555555556,1.93210202286719,2.9854012668112,0.00463149682472546,0.0276928253049328,0.0206650286297166,"BMP4/EDN1/EDNRA/FN1/FOLR1/FOXC1/FOXC2/HES1/JAG1/LAMA5/RDH10/SEMA3F/SIX1/SNAI2/TBX1/TWIST1",16
"blue","GO:0019730","antimicrobial humoral response","16/758","45/4119",0.355555555555556,1.93210202286719,2.9854012668112,0.00463149682472546,0.0276928253049328,0.0206650286297166,"ADM/ANG/BCL3/CCL2/CCL4/CXCL1/CXCL10/CXCL2/CXCL3/CXCL5/HLA-E/LGALS3/LTF/RNASE3/S100A9/SLPI",16
"blue","GO:0070167","regulation of biomineral tissue development","16/758","45/4119",0.355555555555556,1.93210202286719,2.9854012668112,0.00463149682472546,0.0276928253049328,0.0206650286297166,"ADRB2/ANO6/ASPN/BMP4/BMP6/BMPR1B/CEBPB/DDR2/LTF/MGP/NOS3/S1PR1/SRGN/TFAP2A/TWIST1/WNT6",16
"blue","GO:0043408","regulation of MAPK cascade","69/758","281/4119",0.245551601423488,1.33433647264294,2.75694402553089,0.00465387494381753,0.0277785696128383,0.0207290130212762,"ACTA2/ADRB2/ANGPT1/ARHGEF5/BMP4/BTN2A2/C1QTNF1/CAV1/CAV2/CFLAR/CHI3L1/DDR2/DSC2/DUSP1/DUSP5/EDN1/EGFR/EMILIN1/EPHA2/ERBB2/FAS/FBLN1/FGF2/FLT1/FLT4/FN1/FZD10/FZD7/GADD45A/GADD45B/GBP1/GDF15/GPNMB/GRAP/HGF/ICAM1/ID1/IGF2/IGFBP3/IGFBP4/IL6/IL6R/IRAK3/ITGA1/KDR/KLF4/LPAR3/LTBR/LYN/MARCO/MDFI/MECOM/MYC/MYD88/NGF/NOD2/NOTCH2/NPNT/PDGFRB/PLA2G5/RAMP3/RRAS/TBX1/TGFB2/THBS1/TLR4/TNXB/TRIM5/VEGFA",69
"blue","GO:0030857","negative regulation of epithelial cell differentiation","10/758","23/4119",0.434782608695652,2.36262475622347,3.11174311066371,0.00473748341539078,0.0281318602810834,0.0209926467131623,"ACVRL1/CAV1/HES1/JAG1/MSX1/MSX2/S1PR3/TBX3/VEGFA/YAP1",10
"blue","GO:0050688","regulation of defense response to virus","10/758","23/4119",0.434782608695652,2.36262475622347,3.11174311066371,0.00473748341539078,0.0281318602810834,0.0209926467131623,"APOBEC3F/DTX3L/FGL2/IL15/MICB/PARP9/TNFAIP3/TRAF3IP2/TRIM22/TRIM38",10
"blue","GO:0060390","regulation of SMAD protein signal transduction","10/758","23/4119",0.434782608695652,2.36262475622347,3.11174311066371,0.00473748341539078,0.0281318602810834,0.0209926467131623,"ACVRL1/BMP4/BMP6/EMILIN1/ENG/GDF15/SMAD6/TGFB2/TGFBR2/TGFBR3",10
"blue","GO:0035270","endocrine system development","17/758","49/4119",0.346938775510204,1.88527812180281,2.96022065501107,0.00475429967510878,0.0281350336937944,0.0209950147873405,"BMP4/BMP6/EDN1/EDNRA/FGF2/GATA2/GHRHR/GLI2/HES1/IL6/IL6R/INHBB/MSX1/NKX6-1/SIX1/SIX3/TBX1",17
"blue","GO:0072080","nephron tubule development","17/758","49/4119",0.346938775510204,1.88527812180281,2.96022065501107,0.00475429967510878,0.0281350336937944,0.0209950147873405,"BMP4/EYA1/FGF2/HES1/HEYL/HS3ST3B1/JAG1/LAMA5/MYC/NOTCH2/NPNT/SIX1/SIX4/VEGFA/WNT6/WWTR1/YAP1",17
"blue","GO:0060759","regulation of response to cytokine stimulus","20/758","61/4119",0.327868852459016,1.78165145551278,2.92055611295389,0.00480308992630856,0.0282784987824913,0.0211020717644687,"ANGPT1/AXL/CARD16/CASP1/CASP4/CAV1/CISH/EDN1/IL1R1/IL6/IRAK3/IRF7/KLF4/OAS3/PARP9/TLR4/TNFAIP3/TNFRSF11B/TNFRSF1A/TRAF3IP2",20
"blue","GO:0097530","granulocyte migration","20/758","61/4119",0.327868852459016,1.78165145551278,2.92055611295389,0.00480308992630856,0.0282784987824913,0.0211020717644687,"ANXA1/CCL2/CCL4/CXCL10/CXCL3/CXCL5/EDN1/EMP2/IL1R1/ITGA1/LGALS3/MYD88/PERP/PTGER4/S100A14/S100A8/S100A9/TGFB2/THBS1/VEGFA",20
"blue","GO:1901990","regulation of mitotic cell cycle phase transition","20/758","61/4119",0.327868852459016,1.78165145551278,2.92055611295389,0.00480308992630856,0.0282784987824913,0.0211020717644687,"ADAMTS1/ANXA1/BTN2A2/CCL2/CDC14A/CDK2/CDKN1A/DDR2/DUSP1/EGFR/FAM107A/GPNMB/IER3/KANK2/KLF4/MUC1/NEK6/SLFN11/WEE1/ZFP36L1",20
"blue","GO:0032526","response to retinoic acid","18/758","53/4119",0.339622641509434,1.84552197938965,2.94186450932096,0.00481732187134246,0.0283140550805434,0.0211286046988704,"ACER2/BMP6/COL1A1/DUSP1/FZD10/FZD7/IGFBP7/KLF4/LYN/MICB/MMP2/SP100/TBX1/TBX2/TEAD2/TIE1/WNT6/YAP1",18
"blue","GO:0046631","alpha-beta T cell activation","26/758","86/4119",0.302325581395349,1.6428483770019,2.86079793821842,0.00492922172938415,0.0289225641710554,0.0215826882977235,"ANXA1/BCL3/BCL6/CEBPB/CLEC2B/FOSL2/HLA-E/IL15/IL18R1/IL2RG/IL4R/IL6/IL6R/IRF1/JUNB/LEF1/LGALS3/MYC/NFKBIZ/PNP/PTGER4/RUNX3/SOCS1/SOCS3/TGFBR2/TLR4",26
"blue","GO:0002253","activation of immune response","52/758","202/4119",0.257425742574257,1.39886099427885,2.76034893251288,0.00498614348553332,0.0292069692983104,0.0217949180009931,"BTN2A2/C1R/C1RL/C1S/C7/CASP1/CASP4/CAV1/CFB/CFH/CFI/CLEC4E/CMTM3/DDX60/FGR/FOSL1/FOSL2/GBP1/GBP2/GBP5/GSDMD/HLA-DQB1/IFI16/IFI35/IRAK3/IRF1/IRF7/KCNN4/KLRD1/LATS2/LGALS3/LTF/LY96/LYN/MICB/MNDA/MYD88/NFKBIA/NFKBIZ/NOD2/OAS3/PLSCR1/PRKCH/RAB13/S100A14/S100A8/S100A9/SERPING1/TEC/TLR4/TNFAIP3/TRIM5",52
"blue","GO:0001894","tissue homeostasis","29/758","99/4119",0.292929292929293,1.5917885983849,2.83018406964649,0.00508874190142417,0.0297072500191249,0.0221682390798172,"ABCA4/ADRB2/ANGPT1/ATP1B2/CD34/CDH5/CLDN5/COL14A1/COL3A1/ESAM/F11R/FOSL2/FOXC1/GATA2/GJA1/GJB6/IL20RA/IL6/NFKBIZ/NOD2/NOS3/PERP/S1PR1/TLR4/TNFAIP3/TSPAN12/VEGFA/WWTR1/YAP1",29
"blue","GO:0060249","anatomical structure homeostasis","29/758","99/4119",0.292929292929293,1.5917885983849,2.83018406964649,0.00508874190142417,0.0297072500191249,0.0221682390798172,"ABCA4/ADRB2/ANGPT1/ATP1B2/CD34/CDH5/CLDN5/COL14A1/COL3A1/ESAM/F11R/FOSL2/FOXC1/GATA2/GJA1/GJB6/IL20RA/IL6/NFKBIZ/NOD2/NOS3/PERP/S1PR1/TLR4/TNFAIP3/TSPAN12/VEGFA/WWTR1/YAP1",29
"blue","GO:0008406","gonad development","24/758","78/4119",0.307692307692308,1.67201136594276,2.84526690476588,0.00530763574149176,0.0309328652994866,0.023082821632475,"ADAMTS1/AKR1C3/ANG/BMPR1B/CEBPB/DMRTA1/FLNA/FOXC1/FOXL2/INHBB/KDR/LFNG/MMP14/MMP2/NOS3/NR2F2/PGR/RAB13/RDH10/SIX3/SIX4/TGFB2/VEGFA/YBX3",24
"blue","GO:0006979","response to oxidative stress","33/758","117/4119",0.282051282051282,1.53267708544753,2.77563222680347,0.00556251757094472,0.0323637385945875,0.024150572477077,"ABCC9/COL1A1/CYP1B1/DDR2/DUSP1/EDN1/EDNRA/EPAS1/FBLN5/FOS/GPX8/HBB/HGF/HYAL1/HYAL2/IL6/KLF2/KLF4/MGST1/MICB/MMP14/MMP2/MT-CO1/MT-ND3/NOS3/NQO1/PDLIM1/RBPMS/SCARA3/SLC7A11/SOD3/STC2/TNFAIP3",33
"blue","GO:0001707","mesoderm formation","11/758","27/4119",0.407407407407407,2.21386690120199,3.00489054272551,0.00562617943526752,0.0325151774720477,0.0242635796803475,"BMP4/EPHA2/EYA1/EYA2/FOXC1/FOXC2/FOXF1/GJA1/ITGA8/KLF4/LEF1",11
"blue","GO:0003229","ventricular cardiac muscle tissue development","11/758","27/4119",0.407407407407407,2.21386690120199,3.00489054272551,0.00562617943526752,0.0325151774720477,0.0242635796803475,"ADAMTS9/COL14A1/DLL4/DSP/EDNRA/ENG/FOXC1/FOXC2/TBX3/TGFB2/TGFBR3",11
"blue","GO:0042088","T-helper 1 type immune response","11/758","27/4119",0.407407407407407,2.21386690120199,3.00489054272551,0.00562617943526752,0.0325151774720477,0.0242635796803475,"ANXA1/ARID5A/BCL3/IL18R1/IL1R1/IL1RL1/IL33/IL4R/LEF1/NFKBIZ/TLR4",11
"blue","GO:0071229","cellular response to acid chemical","11/758","27/4119",0.407407407407407,2.21386690120199,3.00489054272551,0.00562617943526752,0.0325151774720477,0.0242635796803475,"CEBPB/COL1A1/COL1A2/COL3A1/COL4A1/EGFR/KLF2/MMP2/SIX1/SOCS1/VEGFA",11
"blue","GO:0010232","vascular transport","15/758","42/4119",0.357142857142857,1.94072747832642,2.90978993287819,0.00575774621805919,0.0331094358229826,0.0247070290467554,"ABCC3/ABCC9/ATP1A2/ATP1B2/FLVCR2/LEPR/SLC16A12/SLC1A3/SLC22A3/SLC2A10/SLC2A4/SLC4A4/SLC6A13/SLC7A2/SLCO1C1",15
"blue","GO:0150104","transport across blood-brain barrier","15/758","42/4119",0.357142857142857,1.94072747832642,2.90978993287819,0.00575774621805919,0.0331094358229826,0.0247070290467554,"ABCC3/ABCC9/ATP1A2/ATP1B2/FLVCR2/LEPR/SLC16A12/SLC1A3/SLC22A3/SLC2A10/SLC2A4/SLC4A4/SLC6A13/SLC7A2/SLCO1C1",15
"blue","GO:1900180","regulation of protein localization to nucleus","15/758","42/4119",0.357142857142857,1.94072747832642,2.90978993287819,0.00575774621805919,0.0331094358229826,0.0247070290467554,"ANGPT1/BAG3/BMP4/CARD10/DTX3L/EDN1/FLNA/HYAL2/LATS2/NFKBIA/PARP9/TGFB2/WWTR1/YAP1/ZIC1",15
"blue","GO:0010562","positive regulation of phosphorus metabolic process","32/758","113/4119",0.283185840707965,1.53884231909777,2.75796635352777,0.00588263028826121,0.0337153735924225,0.0251591938661778,"ANG/ANGPT1/ARHGEF5/BMP4/CARD10/CASS4/CDKN1A/CHI3L1/DDR2/EGFR/ERBB2/FAM20A/FGF2/FLT1/FLT4/FZD7/HES1/IL15/IL6/KDR/LTF/LYN/PARP9/PDGFRB/PIM1/PLAUR/SLC4A4/TBX1/THBS1/TNFRSF10A/TNFRSF10B/VEGFA",32
